Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"verifyElementPresent(findTestObject(""Object Repository/Page_Swag Labs/div_Accepted usernames are                s_40dcc1""), 0)",Chrome 125.0.0.0,,,25-05-2024 21:01:36,25-05-2024 21:01:36,0.228s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,25-05-2024 21:01:36,25-05-2024 21:01:37,0.829s,PASSED
,,,,,,,
Test Cases/verifyPassword,Chrome 125.0.0.0,,,25-05-2024 21:01:37,25-05-2024 21:01:44,6.844s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,25-05-2024 21:01:38,25-05-2024 21:01:43,4.928s,PASSED
"navigateToUrl(""https://www.saucedemo.com/v1/"")",Chrome 125.0.0.0,,,25-05-2024 21:01:43,25-05-2024 21:01:43,0.762s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Swag Labs/div_Password for all users                s_477655""), 0)",Chrome 125.0.0.0,,,25-05-2024 21:01:43,25-05-2024 21:01:44,0.308s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,25-05-2024 21:01:44,25-05-2024 21:01:44,0.474s,PASSED
,,,,,,,
Test Cases/VerifyLogin,Chrome 125.0.0.0,,,25-05-2024 21:01:44,25-05-2024 21:01:58,13.547s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,25-05-2024 21:01:44,25-05-2024 21:01:53,9.080s,PASSED
"navigateToUrl(""https://www.saucedemo.com/v1/"")",Chrome 125.0.0.0,,,25-05-2024 21:01:53,25-05-2024 21:01:54,1.002s,PASSED
"setText(findTestObject(""Object Repository/Page_Swag Labs/input_standard_userlocked_out_userproblem_u_db77ac""), ""standard_user"")",Chrome 125.0.0.0,,,25-05-2024 21:01:54,25-05-2024 21:01:55,0.748s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Swag Labs/input_standard_userlocked_out_userproblem_u_3423e9""), ""qcu24s4901FyWDTwXGr6XA=="")",Chrome 125.0.0.0,,,25-05-2024 21:01:55,25-05-2024 21:01:56,0.525s,PASSED
"click(findTestObject(""Object Repository/Page_Swag Labs/input_standard_userlocked_out_userproblem_u_0dff71""))",Chrome 125.0.0.0,,,25-05-2024 21:01:56,25-05-2024 21:01:57,0.875s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page_Swag Labs/div_Products""), ""Products"")",Chrome 125.0.0.0,,,25-05-2024 21:01:57,25-05-2024 21:01:57,0.314s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,25-05-2024 21:01:57,25-05-2024 21:01:58,0.821s,PASSED
,,,,,,,
Test Cases/VerifyInvalidLogin,Chrome 125.0.0.0,,,25-05-2024 21:01:58,25-05-2024 21:02:06,8.115s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,25-05-2024 21:01:58,25-05-2024 21:02:03,4.474s,PASSED
"navigateToUrl(""https://www.saucedemo.com/v1/"")",Chrome 125.0.0.0,,,25-05-2024 21:02:03,25-05-2024 21:02:04,1.010s,PASSED
"setText(findTestObject(""Object Repository/Page_Swag Labs/input_standard_userlocked_out_userproblem_u_db77ac""), ""standard_user"")",Chrome 125.0.0.0,,,25-05-2024 21:02:04,25-05-2024 21:02:04,0.492s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Swag Labs/input_standard_userlocked_out_userproblem_u_3423e9""), ""wwqXy82vnkA="")",Chrome 125.0.0.0,,,25-05-2024 21:02:04,25-05-2024 21:02:04,0.348s,PASSED
"click(findTestObject(""Object Repository/Page_Swag Labs/input_standard_userlocked_out_userproblem_u_0dff71""))",Chrome 125.0.0.0,,,25-05-2024 21:02:04,25-05-2024 21:02:05,0.272s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page_Swag Labs/h3_Epic sadface Username and password do no_0e8909""), ""Epic sadface: Username and password do not match any user in this service"")",Chrome 125.0.0.0,,,25-05-2024 21:02:05,25-05-2024 21:02:05,0.234s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,25-05-2024 21:02:05,25-05-2024 21:02:06,0.909s,PASSED
,,,,,,,
Test Cases/VerifyBlankPassword,Chrome 125.0.0.0,,,25-05-2024 21:02:06,25-05-2024 21:02:14,8.144s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,25-05-2024 21:02:06,25-05-2024 21:02:11,4.504s,PASSED
"navigateToUrl(""https://www.saucedemo.com/v1/"")",Chrome 125.0.0.0,,,25-05-2024 21:02:11,25-05-2024 21:02:12,1.296s,PASSED
"setText(findTestObject(""Object Repository/Page_Swag Labs/input_standard_userlocked_out_userproblem_u_db77ac""), ""standard_user"")",Chrome 125.0.0.0,,,25-05-2024 21:02:12,25-05-2024 21:02:12,0.498s,PASSED
"click(findTestObject(""Object Repository/Page_Swag Labs/input_standard_userlocked_out_userproblem_u_0dff71""))",Chrome 125.0.0.0,,,25-05-2024 21:02:12,25-05-2024 21:02:13,0.300s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page_Swag Labs/h3_Epic sadface Password is required""), ""Epic sadface: Password is required"")",Chrome 125.0.0.0,,,25-05-2024 21:02:13,25-05-2024 21:02:13,0.222s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,25-05-2024 21:02:13,25-05-2024 21:02:14,0.950s,PASSED
,,,,,,,
Test Cases/verifyBlankUsernamePassword,Chrome 125.0.0.0,,,25-05-2024 21:02:14,25-05-2024 21:02:20,6.484s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,25-05-2024 21:02:14,25-05-2024 21:02:19,4.365s,PASSED
"navigateToUrl(""https://www.saucedemo.com/v1/"")",Chrome 125.0.0.0,,,25-05-2024 21:02:19,25-05-2024 21:02:20,0.877s,PASSED
"click(findTestObject(""Object Repository/Page_Swag Labs/input_standard_userlocked_out_userproblem_u_0dff71""))",Chrome 125.0.0.0,,,25-05-2024 21:02:20,25-05-2024 21:02:20,0.246s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page_Swag Labs/h3_Epic sadface Username is required""), ""Epic sadface: Username is required"")",Chrome 125.0.0.0,,,25-05-2024 21:02:20,25-05-2024 21:02:20,0.127s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,25-05-2024 21:02:20,25-05-2024 21:02:20,0.554s,PASSED
,,,,,,,
Test Cases/verifyTwitterLink,Chrome 125.0.0.0,,,25-05-2024 21:02:20,25-05-2024 21:02:27,6.869s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,25-05-2024 21:02:21,25-05-2024 21:02:25,4.172s,PASSED
"navigateToUrl(""https://www.saucedemo.com/v1/"")",Chrome 125.0.0.0,,,25-05-2024 21:02:25,25-05-2024 21:02:26,1.287s,PASSED
"setText(findTestObject(""Object Repository/Page_Swag Labs/input_standard_userlocked_out_userproblem_u_db77ac""), ""problem_user"")",Chrome 125.0.0.0,,,25-05-2024 21:02:26,25-05-2024 21:02:26,0.219s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Swag Labs/input_standard_userlocked_out_userproblem_u_3423e9""), ""qcu24s4901FyWDTwXGr6XA=="")",Chrome 125.0.0.0,,,25-05-2024 21:02:26,25-05-2024 21:02:26,0.149s,PASSED
"click(findTestObject(""Object Repository/Page_Swag Labs/input_standard_userlocked_out_userproblem_u_0dff71""))",Chrome 125.0.0.0,,,25-05-2024 21:02:26,25-05-2024 21:02:27,0.313s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Swag Labs/li_Twitter""), 0)",Chrome 125.0.0.0,,,25-05-2024 21:02:27,25-05-2024 21:02:27,0.093s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,25-05-2024 21:02:27,25-05-2024 21:02:27,0.478s,PASSED
,,,,,,,
Test Cases/verifyFacebookLink,Chrome 125.0.0.0,,,25-05-2024 21:02:27,25-05-2024 21:02:34,6.657s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,25-05-2024 21:02:27,25-05-2024 21:02:32,4.393s,PASSED
"navigateToUrl(""https://www.saucedemo.com/v1/"")",Chrome 125.0.0.0,,,25-05-2024 21:02:32,25-05-2024 21:02:33,0.909s,PASSED
"setText(findTestObject(""Object Repository/Page_Swag Labs/input_standard_userlocked_out_userproblem_u_db77ac""), ""problem_user"")",Chrome 125.0.0.0,,,25-05-2024 21:02:33,25-05-2024 21:02:33,0.245s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Swag Labs/input_standard_userlocked_out_userproblem_u_3423e9""), ""qcu24s4901FyWDTwXGr6XA=="")",Chrome 125.0.0.0,,,25-05-2024 21:02:33,25-05-2024 21:02:33,0.148s,PASSED
"click(findTestObject(""Object Repository/Page_Swag Labs/input_standard_userlocked_out_userproblem_u_0dff71""))",Chrome 125.0.0.0,,,25-05-2024 21:02:33,25-05-2024 21:02:34,0.358s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Swag Labs/li_Facebook""), 0)",Chrome 125.0.0.0,,,25-05-2024 21:02:34,25-05-2024 21:02:34,0.080s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,25-05-2024 21:02:34,25-05-2024 21:02:34,0.387s,PASSED
