Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"setEncryptedText(findTestObject(""Object Repository/Page_Swag Labs/input_standard_userlocked_out_userproblem_u_3423e9""), ""qcu24s4901FyWDTwXGr6XA=="")",Chrome 125.0.0.0,,,25-05-2024 20:58:41,25-05-2024 20:58:41,0.373s,PASSED
"click(findTestObject(""Object Repository/Page_Swag Labs/input_standard_userlocked_out_userproblem_u_0dff71""))",Chrome 125.0.0.0,,,25-05-2024 20:58:41,25-05-2024 20:58:42,0.496s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Swag Labs/li_Twitter""), 0)",Chrome 125.0.0.0,,,25-05-2024 20:58:42,25-05-2024 20:58:42,0.207s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,25-05-2024 20:58:42,25-05-2024 20:58:43,0.768s,PASSED
,,,,,,,
Test Cases/verifyFacebookLink,Chrome 125.0.0.0,,,25-05-2024 20:58:43,25-05-2024 20:58:51,8.436s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,25-05-2024 20:58:43,25-05-2024 20:58:48,4.862s,PASSED
"navigateToUrl(""https://www.saucedemo.com/v1/"")",Chrome 125.0.0.0,,,25-05-2024 20:58:48,25-05-2024 20:58:49,0.863s,PASSED
"setText(findTestObject(""Object Repository/Page_Swag Labs/input_standard_userlocked_out_userproblem_u_db77ac""), ""problem_user"")",Chrome 125.0.0.0,,,25-05-2024 20:58:49,25-05-2024 20:58:49,0.469s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Swag Labs/input_standard_userlocked_out_userproblem_u_3423e9""), ""qcu24s4901FyWDTwXGr6XA=="")",Chrome 125.0.0.0,,,25-05-2024 20:58:49,25-05-2024 20:58:50,0.331s,PASSED
"click(findTestObject(""Object Repository/Page_Swag Labs/input_standard_userlocked_out_userproblem_u_0dff71""))",Chrome 125.0.0.0,,,25-05-2024 20:58:50,25-05-2024 20:58:50,0.509s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Swag Labs/li_Facebook""), 0)",Chrome 125.0.0.0,,,25-05-2024 20:58:50,25-05-2024 20:58:50,0.202s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,25-05-2024 20:58:50,25-05-2024 20:58:51,0.877s,PASSED
